B0_400,B400_800,B800_1200,B1200_1600,B1600_2000,B2000_2400,B2400_2800,B2800_3200,B3200_3600,B3600_4000
0,8678.2728743292,8792.07034570214,8795.28161818157,8795.6788342436,8795.55591840437,8795.73397343545,8795.68882580391,8795.68198651786,8795.64920007636
8678.2728743292,0,557.658646908119,577.988904258049,561.500245530451,544.547378496362,545.229434887438,542.001289835569,541.375691702055,541.324349856016
8792.07034570214,557.658646908119,0,242.36498089059,247.185596426069,205.632644821474,207.416762483881,198.794319747836,197.075594066702,197.051451001808
8795.28161818157,577.988904258049,242.36498089059,0,170.114990816813,210.908918533397,212.671684819299,204.274204822503,202.601737103559,202.584565138214
8795.6788342436,561.500245530451,247.185596426069,170.114990816813,0,147.11236978915,162.685890659624,151.547687073868,149.286263658259,149.273962589943
8795.55591840437,544.547378496362,205.632644821474,210.908918533397,147.11236978915,0,72.897447893359,64.2645126884785,58.7367204440673,58.7260605095128
8795.73397343545,545.229434887438,207.416762483881,212.671684819299,162.685890659624,72.897447893359,0,55.3849309874837,64.6785491435224,64.6668383376234
8795.68882580391,542.001289835569,198.794319747836,204.274204822503,151.547687073868,64.2645126884785,55.3849309874837,0,26.0938128554744,26.0861813705079
8795.68198651786,541.375691702055,197.075594066702,202.601737103559,149.286263658259,58.7367204440673,64.6785491435224,26.0938128554744,0,0.101286192026186
8795.64920007636,541.324349856016,197.051451001808,202.584565138214,149.273962589943,58.7260605095128,64.6668383376234,26.0861813705079,0.101286192026186,0
