B0_400,B400_800,B800_1200,B1200_1600,B1600_2000,B2000_2400,B2400_2800,B2800_3200,B3200_3600,B3600_4000
0,1045.48839472528,615.92828129058,563.855584191522,562.978885475822,562.020573740675,561.132195637868,566.564810080518,561.404464538637,560.133752352055
1045.48839472528,0,893.477923500202,905.164732562801,904.585740348355,904.009662130583,903.469040022223,906.864923946622,903.634571978993,902.813157987839
615.92828129058,893.477923500202,0,258.439273189665,266.720725530466,264.506847348,262.587804367239,274.073712647917,263.17573127542,260.470540150858
563.855584191522,905.164732562801,258.439273189665,0,81.1469290305533,87.9579018457461,81.9897244761898,113.520007931752,83.852888355722,75.0486615139719
562.978885475822,904.585740348355,266.720725530466,81.1469290305533,0,51.1215396632621,75.4635436924382,108.902089895023,77.4897826251582,67.8657700150037
562.020573740675,904.009662130583,264.506847348,87.9579018457461,51.1215396632621,0,59.6457674054144,103.204864666626,69.2739899958906,58.3146591775024
561.132195637868,903.469040022223,262.587804367239,81.9897244761898,75.4635436924382,59.6457674054144,0,85.8687865799753,61.5039433225046,48.8296476273174
566.564810080518,906.864923946622,274.073712647917,113.520007931752,108.902089895023,103.204864666626,85.8687865799753,0,87.0773573436626,88.1309104908807
561.404464538637,903.634571978993,263.17573127542,83.852888355722,77.4897826251582,69.2739899958906,61.5039433225046,87.0773573436626,0,30.3852205640813
560.133752352055,902.813157987839,260.470540150858,75.0486615139719,67.8657700150037,58.3146591775024,48.8296476273174,88.1309104908807,30.3852205640813,0
