B0_400,B400_800,B800_1200,B1200_1600,B1600_2000,B2000_2400,B2400_2800,B2800_3200,B3200_3600,B3600_4000
0,156.615665926799,88.2467452888244,83.3824959345922,83.8104570681844,86.5659632818547,94.0514788760276,85.4602060007149,82.4465051710833,82.1800739207637
156.615665926799,0,136.024209028562,139.102772084909,139.353043429519,141.039154190741,145.757482048372,140.356214121869,138.538086481336,138.376991862757
88.2467452888244,136.024209028562,0,36.335474322253,38.3706813010823,44.0494071788318,57.3837710700643,41.8079884429848,35.2242529379187,34.6099104124357
83.3824959345922,139.102772084909,36.335474322253,0,17.6879828440652,33.0409100432273,49.4398455206776,29.989990327445,19.8052897693947,18.6938442107833
83.8104570681844,139.353043429519,38.3706813010823,17.6879828440652,0,30.6367066589009,50.1506611637379,31.1558733631113,21.5318418653591,20.5141965538387
86.5659632818547,141.039154190741,44.0494071788318,33.0409100432273,30.6367066589009,0,40.2014563071014,37.9172157848065,30.5137380143703,29.800762232209
94.0514788760276,145.757482048372,57.3837710700643,49.4398455206776,50.1506611637379,40.2014563071014,0,42.1970830668649,47.7854099105413,47.3269544551309
85.4602060007149,140.356214121869,41.8079884429848,29.989990327445,31.1558733631113,37.9172157848065,42.1970830668649,0,26.1848308233494,26.1251014991353
82.4465051710833,138.538086481336,35.2242529379187,19.8052897693947,21.5318418653591,30.5137380143703,47.7854099105413,26.1848308233494,0,6.33807085861889
82.1800739207637,138.376991862757,34.6099104124357,18.6938442107833,20.5141965538387,29.800762232209,47.3269544551309,26.1251014991353,6.33807085861889,0
